(2024-08-17 10:44:53,045) [INFO] ARA: init started ...
(2024-11-02 16:38:49,379) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,379) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, False, True, False, False, False]
(2024-11-02 16:38:49,409) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:38:49,409) [INFO] muting instrument: 3
(2024-11-02 16:38:49,409) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,410) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, False, False, False]
(2024-11-02 16:38:49,410) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,410) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, False, False, False]
(2024-11-02 16:38:51,598) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:38:51,599) [INFO] muting instrument: 5
(2024-11-02 16:38:51,599) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:51,599) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, True, False, False]
(2024-11-02 16:38:51,599) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:51,599) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, True, False, False]
(2024-11-02 16:38:52,479) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:38:52,480) [INFO] muting instrument: 6
(2024-11-02 16:38:52,480) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:52,480) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, True, True, False]
(2024-11-02 16:38:52,480) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:52,480) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, True, True, False]
(2024-11-02 16:38:53,239) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:38:53,239) [INFO] muting instrument: 7
(2024-11-02 16:38:53,240) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:53,240) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:38:53,240) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:53,240) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:39:44,469) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:44,469) [INFO] selected instrument: 1, updating leds
(2024-11-02 16:39:44,470) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:44,470) [INFO] instruments: [False, True, False, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:39:44,470) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:44,470) [INFO] instruments: [False, True, False, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:39:44,558) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:44,558) [INFO] selected instrument: 0, updating leds
(2024-11-02 16:39:44,558) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:44,558) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:39:44,559) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:44,559) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:39:46,569) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:46,570) [INFO] muting instrument: 0
(2024-11-02 16:39:46,570) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:46,570) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, True]
(2024-11-02 16:39:46,570) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:46,570) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, True]
(2024-11-02 16:39:46,570) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:46,570) [INFO] muting instrument: 1
(2024-11-02 16:39:46,570) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:46,570) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, True, True, True, True, True]
(2024-11-02 16:39:46,570) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:46,570) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, True, True, True, True, True]
(2024-11-02 16:39:47,768) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:47,769) [INFO] muting instrument: 1
(2024-11-02 16:39:47,769) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:47,769) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, True]
(2024-11-02 16:39:47,769) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:47,769) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, True]
(2024-11-02 16:39:47,769) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:47,769) [INFO] muting instrument: 0
(2024-11-02 16:39:47,769) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:47,769) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:39:47,769) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:47,769) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 16:39:51,178) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:51,178) [INFO] muting instrument: 0
(2024-11-02 16:39:51,178) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:51,178) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, True]
(2024-11-02 16:39:51,178) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:51,178) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, True]
(2024-11-02 16:39:57,888) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:39:57,888) [INFO] muting instrument: 7
(2024-11-02 16:39:57,888) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:57,888) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, False]
(2024-11-02 16:39:57,889) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:39:57,889) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, True, True, True, True, True, True, False]
(2024-11-02 16:40:04,109) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:40:04,109) [INFO] muting instrument: 1
(2024-11-02 16:40:04,109) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:40:04,109) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, True, True, True, True, False]
(2024-11-02 16:40:04,109) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:40:04,109) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, True, True, True, True, False]
(2024-11-02 16:40:09,908) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:40:09,908) [INFO] muting instrument: 2
(2024-11-02 16:40:09,908) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:40:09,908) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, True, True, True, True, False]
(2024-11-02 16:40:09,908) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:40:09,908) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, True, True, True, True, False]
(2024-11-02 16:40:19,968) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:40:19,968) [INFO] muting instrument: 3
(2024-11-02 16:40:19,968) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:40:19,968) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, True, True, True, False]
(2024-11-02 16:40:19,968) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:40:19,968) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, True, True, True, False]
(2024-11-02 16:45:28,556) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:45:28,558) [INFO] muting instrument: 4
(2024-11-02 16:45:28,558) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:28,558) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, True, True, False]
(2024-11-02 16:45:28,558) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:28,558) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, True, True, False]
(2024-11-02 16:45:28,558) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:45:28,558) [INFO] muting instrument: 5
(2024-11-02 16:45:28,558) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:28,558) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-11-02 16:45:28,558) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:28,558) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-11-02 16:45:28,577) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:45:28,577) [INFO] muting instrument: 6
(2024-11-02 16:45:28,577) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:28,577) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 16:45:28,577) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:28,577) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 16:45:30,166) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:45:30,166) [INFO] muting instrument: 7
(2024-11-02 16:45:30,166) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:30,166) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, True]
(2024-11-02 16:45:30,166) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:30,166) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, True]
(2024-11-02 16:45:30,167) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:45:30,167) [INFO] muting instrument: 6
(2024-11-02 16:45:30,167) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:30,167) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, True]
(2024-11-02 16:45:30,167) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:30,167) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, True]
(2024-11-02 16:45:30,186) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:45:30,186) [INFO] muting instrument: 5
(2024-11-02 16:45:30,186) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:30,186) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, True, True, True]
(2024-11-02 16:45:30,186) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:45:30,186) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, True, True, True]
